-1,561443E-8	-5,434458E-9	-2,820570E-9	-1,845819E-9	-1,288981E-9	-9,085852E-10	-7,451035E-10	-5,527454E-10	-4,249614E-10	-3,410605E-10	-2,637535E-10	-5,752554E-11	-4,820322E-11	-4,320100E-11	-4,661160E-11	-3,456080E-11	-3,251444E-11	-3,069545E-11	-2,341949E-11	-2,546585E-11	-2,000888E-11	-2,501110E-11
-1,548301E-8	-5,565880E-9	-2,844899E-9	-1,922672E-9	-1,251010E-9	-8,988081E-10	-7,103154E-10	-5,525180E-10	-4,320100E-10	-3,180958E-10	-2,637535E-10	-5,820766E-11	-5,138645E-11	-4,365575E-11	-3,933565E-11	-3,501555E-11	-3,115019E-11	-3,296918E-11	-2,546585E-11	-3,046807E-11	-2,637535E-11	-2,160050E-11
-1,528747E-8	-5,151151E-9	-2,813749E-9	-1,788976E-9	-1,196213E-9	-9,306405E-10	-6,959908E-10	-5,563834E-10	-4,174581E-10	-3,310561E-10	-2,676188E-10	-6,684786E-11	-5,047696E-11	-4,706635E-11	-4,069989E-11	-3,501555E-11	-3,956302E-11	-2,637535E-11	-3,160494E-11	-2,273737E-11	-2,296474E-11	-1,750777E-11
-1,504145E-8	-5,504035E-9	-2,737352E-9	-1,788521E-9	-1,247827E-9	-9,033556E-10	-6,862138E-10	-5,356924E-10	-4,122285E-10	-3,285550E-10	-2,503384E-10	-5,979928E-11	-4,934009E-11	-4,229150E-11	-4,547474E-11	-3,592504E-11	-3,069545E-11	-2,683009E-11	-2,933120E-11	-2,387424E-11	-1,955414E-11	-2,160050E-11
-1,494823E-8	-5,388301E-9	-2,883553E-9	-1,887429E-9	-1,288299E-9	-9,115411E-10	-6,816663E-10	-5,074980E-10	-4,433787E-10	-3,312834E-10	-2,480647E-10	-5,206857E-11	-4,752110E-11	-4,297362E-11	-4,069989E-11	-3,319656E-11	-2,501110E-11	-2,864908E-11	-2,273737E-11	-2,523848E-11	-1,978151E-11	-2,000888E-11
-1,524745E-8	-5,421043E-9	-2,798060E-9	-1,836725E-9	-1,236458E-9	-9,333689E-10	-6,700702E-10	-5,541096E-10	-4,138201E-10	-3,165042E-10	-2,612524E-10	-6,002665E-11	-4,524736E-11	-4,411049E-11	-3,888090E-11	-3,160494E-11	-3,160494E-11	-3,228706E-11	-2,614797E-11	-2,978595E-11	-2,455636E-11	-1,887202E-11
-1,520061E-8	-5,203219E-9	-2,788738E-9	-1,785111E-9	-1,225771E-9	-9,492851E-10	-6,693881E-10	-5,393304E-10	-4,333742E-10	-3,233254E-10	-2,519300E-10	-5,775291E-11	-4,843059E-11	-4,433787E-11	-4,570211E-11	-3,251444E-11	-3,456080E-11	-3,024070E-11	-3,160494E-11	-2,387424E-11	-2,341949E-11	-2,205525E-11
-1,468948E-8	-5,507900E-9	-2,991555E-9	-1,843091E-9	-1,176886E-9	-9,385985E-10	-6,991741E-10	-5,397851E-10	-4,120011E-10	-3,317382E-10	-2,598881E-10	-5,979928E-11	-5,275069E-11	-4,206413E-11	-3,933565E-11	-3,569767E-11	-3,046807E-11	-2,660272E-11	-2,773959E-11	-2,546585E-11	-2,091838E-11	-1,682565E-11
-1,452736E-8	-5,430593E-9	-2,881507E-9	-1,845365E-9	-1,289436E-9	-9,331416E-10	-7,378276E-10	-5,450147E-10	-4,090452E-10	-3,385594E-10	-2,548859E-10	-5,570655E-11	-4,706635E-11	-4,615686E-11	-4,297362E-11	-3,842615E-11	-2,978595E-11	-2,523848E-11	-2,478373E-11	-2,592060E-11	-1,932676E-11	-2,523848E-11
-1,471108E-8	-5,455831E-9	-2,931984E-9	-1,953140E-9	-1,232820E-9	-9,413270E-10	-6,818937E-10	-5,261427E-10	-4,181402E-10	-3,230980E-10	-2,546585E-10	-5,456968E-11	-4,615686E-11	-3,956302E-11	-3,637979E-11	-3,547029E-11	-3,024070E-11	-2,728484E-11	-2,660272E-11	-2,410161E-11	-1,750777E-11	-2,160050E-11
-1,404919E-8	-5,292577E-9	-2,948582E-9	-1,828766E-9	-1,218496E-9	-8,724328E-10	-6,987193E-10	-5,293259E-10	-4,240519E-10	-3,408331E-10	-2,555680E-10	-5,888978E-11	-4,797585E-11	-4,433787E-11	-3,797140E-11	-3,160494E-11	-2,683009E-11	-3,183231E-11	-2,864908E-11	-2,637535E-11	-2,660272E-11	-1,614353E-11
-1,439048E-8	-5,313950E-9	-2,765546E-9	-1,815579E-9	-1,258741E-9	-9,285941E-10	-7,014478E-10	-5,416041E-10	-4,249614E-10	-3,417426E-10	-2,648903E-10	-6,048140E-11	-4,592948E-11	-4,979483E-11	-3,706191E-11	-3,410605E-11	-3,842615E-11	-3,115019E-11	-2,683009E-11	-2,023626E-11	-2,728484E-11	-1,978151E-11
-1,403896E-8	-5,035190E-9	-2,756224E-9	-1,818307E-9	-1,279432E-9	-8,953975E-10	-6,939445E-10	-5,397851E-10	-4,190497E-10	-3,196874E-10	-2,632987E-10	-5,115908E-11	-5,229595E-11	-4,092726E-11	-4,069989E-11	-3,296918E-11	-3,228706E-11	-2,751221E-11	-2,523848E-11	-2,341949E-11	-1,818989E-11	-2,114575E-11
-1,371222E-8	-5,011771E-9	-2,813749E-9	-1,674834E-9	-1,235776E-9	-9,463292E-10	-7,016752E-10	-5,516085E-10	-4,154117E-10	-3,381047E-10	-2,617071E-10	-5,138645E-11	-4,888534E-11	-4,160938E-11	-3,569767E-11	-3,637979E-11	-3,069545E-11	-2,341949E-11	-2,160050E-11	-2,751221E-11	-1,887202E-11	-2,364686E-11
-1,421427E-8	-5,277116E-9	-2,755314E-9	-1,854687E-9	-1,254421E-9	-9,190444E-10	-7,064500E-10	-5,547918E-10	-4,374670E-10	-3,442437E-10	-2,617071E-10	-5,570655E-11	-5,002221E-11	-4,547474E-11	-4,229150E-11	-3,637979E-11	-3,433342E-11	-3,024070E-11	-2,069100E-11	-2,501110E-11	-2,228262E-11	-1,841727E-11
-1,352669E-8	-5,080665E-9	-2,802835E-9	-1,844910E-9	-1,248054E-9	-9,420091E-10	-7,014478E-10	-5,527454E-10	-4,451977E-10	-3,292371E-10	-2,635261E-10	-5,320544E-11	-5,047696E-11	-4,797585E-11	-4,092726E-11	-3,296918E-11	-3,706191E-11	-3,251444E-11	-2,364686E-11	-2,205525E-11	-2,250999E-11	-1,637090E-11
-1,352282E-8	-5,315087E-9	-2,663228E-9	-1,760554E-9	-1,252602E-9	-9,461019E-10	-7,246399E-10	-5,379661E-10	-4,306457E-10	-3,435616E-10	-2,564775E-10	-6,366463E-11	-5,184120E-11	-4,479261E-11	-3,774403E-11	-3,365130E-11	-3,456080E-11	-3,319656E-11	-2,478373E-11	-2,250999E-11	-2,410161E-11	-1,614353E-11
-1,370677E-8	-5,072934E-9	-2,780098E-9	-1,713488E-9	-1,207127E-9	-9,169980E-10	-6,987193E-10	-5,288712E-10	-4,229150E-10	-3,296918E-10	-2,644356E-10	-5,752554E-11	-4,843059E-11	-4,297362E-11	-3,797140E-11	-3,592504E-11	-2,933120E-11	-2,796696E-11	-3,046807E-11	-2,205525E-11	-2,137313E-11	-1,750777E-11
-1,364924E-8	-5,243464E-9	-2,674597E-9	-1,765784E-9	-1,214175E-9	-9,385985E-10	-7,412382E-10	-5,347829E-10	-4,224603E-10	-3,319656E-10	-2,708020E-10	-5,502443E-11	-5,115908E-11	-4,865797E-11	-3,683454E-11	-3,569767E-11	-3,046807E-11	-2,933120E-11	-2,660272E-11	-2,887646E-11	-1,864464E-11	-1,432454E-11
-1,292801E-8	-5,138190E-9	-2,867864E-9	-1,776016E-9	-1,266471E-9	-9,297310E-10	-6,987193E-10	-5,265974E-10	-4,267804E-10	-3,317382E-10	-2,632987E-10	-5,593392E-11	-5,343281E-11	-4,479261E-11	-3,933565E-11	-3,547029E-11	-3,410605E-11	-3,501555E-11	-2,728484E-11	-2,523848E-11	-1,841727E-11	-2,523848E-11
-1,363105E-8	-5,106585E-9	-2,738943E-9	-1,735771E-9	-1,211674E-9	-9,313226E-10	-6,900791E-10	-5,406946E-10	-4,217782E-10	-3,360583E-10	-2,592060E-10	-5,616130E-11	-4,979483E-11	-4,024514E-11	-4,206413E-11	-3,569767E-11	-3,433342E-11	-3,001333E-11	-2,751221E-11	-2,273737E-11	-2,341949E-11	-2,228262E-11
-1,322360E-8	-4,995627E-9	-2,653223E-9	-1,867647E-9	-1,270791E-9	-9,297310E-10	-7,119070E-10	-5,618404E-10	-4,297362E-10	-3,344667E-10	-2,676188E-10	-5,593392E-11	-4,683898E-11	-4,411049E-11	-3,501555E-11	-3,501555E-11	-3,024070E-11	-2,842171E-11	-3,228706E-11	-2,137313E-11	-2,546585E-11	-1,546141E-11
-1,282024E-8	-4,946969E-9	-2,670731E-9	-1,742819E-9	-1,304443E-9	-9,258656E-10	-7,128165E-10	-5,454694E-10	-4,331469E-10	-3,312834E-10	-2,687557E-10	-5,525180E-11	-4,592948E-11	-4,069989E-11	-3,365130E-11	-3,819878E-11	-3,274181E-11	-3,046807E-11	-3,046807E-11	-2,410161E-11	-2,000888E-11	-2,273737E-11
-1,341891E-8	-5,102265E-9	-2,753950E-9	-1,739409E-9	-1,305352E-9	-9,597443E-10	-6,971277E-10	-5,472884E-10	-4,154117E-10	-3,292371E-10	-2,605702E-10	-5,525180E-11	-4,979483E-11	-4,547474E-11	-3,183231E-11	-3,819878E-11	-3,183231E-11	-3,433342E-11	-2,683009E-11	-2,478373E-11	-1,978151E-11	-2,501110E-11
-1,312014E-8	-5,138190E-9	-2,721436E-9	-1,891522E-9	-1,303761E-9	-9,306405E-10	-7,009930E-10	-5,359198E-10	-4,272351E-10	-3,374225E-10	-2,607976E-10	-5,707079E-11	-4,843059E-11	-4,229150E-11	-3,751666E-11	-3,365130E-11	-3,183231E-11	-3,024070E-11	-2,523848E-11	-2,660272E-11	-2,000888E-11	-1,750777E-11
-1,310195E-8	-4,889671E-9	-2,813294E-9	-1,785111E-9	-1,237822E-9	-9,169980E-10	-6,564278E-10	-5,256879E-10	-4,329195E-10	-3,351488E-10	-2,610250E-10	-5,843503E-11	-4,706635E-11	-3,706191E-11	-3,706191E-11	-3,274181E-11	-3,592504E-11	-2,751221E-11	-3,569767E-11	-2,205525E-11	-2,455636E-11	-1,887202E-11
-1,264630E-8	-4,941967E-9	-2,672095E-9	-1,755097E-9	-1,249191E-9	-9,670202E-10	-6,932623E-10	-5,188667E-10	-4,249614E-10	-3,142304E-10	-2,573870E-10	-5,229595E-11	-4,433787E-11	-3,547029E-11	-4,320100E-11	-3,660716E-11	-3,115019E-11	-3,001333E-11	-2,683009E-11	-2,296474E-11	-2,114575E-11	-2,250999E-11
-1,273588E-8	-4,720278E-9	-2,720299E-9	-1,708486E-9	-1,266244E-9	-8,915322E-10	-6,862138E-10	-5,775291E-10	-4,308731E-10	-3,335572E-10	-2,619345E-10	-5,752554E-11	-4,615686E-11	-4,138201E-11	-3,819878E-11	-3,774403E-11	-3,115019E-11	-2,683009E-11	-2,455636E-11	-2,341949E-11	-2,069100E-11	-2,114575E-11
-1,275203E-8	-5,028369E-9	-2,655952E-9	-1,827857E-9	-1,288981E-9	-8,781171E-10	-6,900791E-10	-5,552465E-10	-4,113190E-10	-3,285550E-10	-2,626166E-10	-5,752554E-11	-5,070433E-11	-4,206413E-11	-3,274181E-11	-3,001333E-11	-3,365130E-11	-2,637535E-11	-2,864908E-11	-2,796696E-11	-2,137313E-11	-1,637090E-11
-1,280091E-8	-5,011771E-9	-2,713477E-9	-1,663466E-9	-1,223498E-9	-9,531504E-10	-7,032668E-10	-5,522907E-10	-4,306457E-10	-3,312834E-10	-2,571596E-10	-5,434231E-11	-4,661160E-11	-4,297362E-11	-4,274625E-11	-3,547029E-11	-3,569767E-11	-3,274181E-11	-3,228706E-11	-2,614797E-11	-2,205525E-11	-1,932676E-11
