-5,038487E-8	-3,309333E-8	-2,505908E-8	-1,840772E-8	-1,380999E-8	-1,022227E-8	-7,208655E-9	-4,590675E-9	-2,796241E-9	-2,004299E-9	-1,463832E-9	-1,023409E-9	-6,525624E-11	1,909939E-11	-6,480150E-11	-1,001126E-9	-1,503849E-9	-2,299657E-9	-1,773515E-10	-3,458354E-10	-2,278284E-10	-2,341949E-11	-8,867573E-12	1,591616E-11
-4,759295E-8	-3,506148E-8	-2,476304E-8	-1,841431E-8	-1,416515E-8	-1,061380E-8	-7,168182E-9	-4,250069E-9	-2,954266E-9	-1,964054E-9	-1,714398E-9	-1,071385E-9	-7,094059E-11	-1,932676E-11	-4,547474E-11	-9,938503E-10	-1,198259E-9	-2,261231E-9	-4,556568E-10	-4,436060E-10	-1,623448E-10	-4,570211E-11	5,684342E-12	1,773515E-11
-4,913954E-8	-3,506034E-8	-2,559409E-8	-1,870558E-8	-1,331910E-8	-9,660198E-9	-6,679329E-9	-4,537469E-9	-2,823299E-9	-1,936542E-9	-1,524768E-9	-1,037279E-9	-6,684786E-11	1,455192E-11	-6,730261E-11	-8,183179E-10	-1,173930E-9	-1,485887E-9	-5,268248E-10	-4,970389E-10	-3,460627E-10	-7,412382E-11	2,273737E-12	2,546585E-11
-5,170045E-8	-3,425134E-8	-2,509728E-8	-1,869466E-8	-1,398939E-8	-9,363248E-9	-7,024710E-9	-4,451522E-9	-2,784418E-9	-2,061824E-9	-1,537728E-9	-1,096168E-9	-8,412826E-11	-2,182787E-11	-5,206857E-11	-1,217586E-9	-1,276931E-9	-1,874696E-9	-4,513367E-10	1,157332E-10	-3,228706E-11	-5,934453E-11	1,136868E-11	9,777068E-12
-5,074367E-8	-3,402329E-8	-2,634465E-8	-1,970125E-8	-1,336934E-8	-9,709083E-9	-6,441724E-9	-4,271214E-9	-2,897195E-9	-1,952685E-9	-1,537046E-9	-1,086164E-9	-5,616130E-11	-2,887646E-11	-6,752998E-11	-1,266699E-9	-5,322818E-10	-1,504077E-9	-2,205525E-11	-3,446985E-10	-3,649347E-10	-3,115019E-11	5,456968E-12	2,592060E-11
-4,947924E-8	-3,471087E-8	-2,452725E-8	-1,919511E-8	-1,354374E-8	-9,193627E-9	-6,801656E-9	-4,534513E-9	-2,853767E-9	-1,999069E-9	-1,562967E-9	-1,049330E-9	-5,456968E-12	-5,297807E-11	-4,183676E-11	-1,466105E-9	-5,345555E-10	-8,801635E-10	1,080252E-9	-4,513367E-10	3,230980E-10	9,549694E-12	-1,045919E-11	-5,456968E-12
-4,975027E-8	-3,453033E-8	-2,621732E-8	-1,926855E-8	-1,326202E-8	-9,973292E-9	-7,629751E-9	-4,212325E-9	-2,828529E-9	-1,969056E-9	-1,585477E-9	-1,030912E-9	1,159606E-11	-1,932676E-11	-2,250999E-11	-1,532271E-9	-6,884875E-10	-1,748731E-9	-4,749836E-10	-1,434728E-10	-1,000444E-10	7,730705E-12	-1,250555E-11	7,730705E-12
-4,938101E-8	-3,374953E-8	-2,488241E-8	-1,769513E-8	-1,396802E-8	-9,540827E-9	-7,136578E-9	-4,655931E-9	-2,838760E-9	-1,958824E-9	-1,617082E-9	-1,036597E-9	7,275958E-12	-7,867129E-11	-9,322321E-12	-1,236231E-9	-1,160743E-9	-2,061597E-9	-1,086846E-10	-5,945822E-10	1,111857E-10	-2,273737E-13	-3,933565E-11	-3,865352E-12
-5,224547E-8	-3,465084E-8	-2,392221E-8	-1,920603E-8	-1,422927E-8	-1,007379E-8	-6,432629E-9	-4,329650E-9	-2,841261E-9	-1,985200E-9	-1,459966E-9	-1,004537E-9	2,250999E-11	-7,662493E-11	-1,909939E-11	-1,576382E-9	-1,014087E-9	-1,217359E-9	-1,771241E-10	-5,047696E-10	9,367795E-11	-1,045919E-11	-3,592504E-11	1,887202E-11
-5,077686E-8	-3,478999E-8	-2,447018E-8	-1,886247E-8	-1,449098E-8	-9,914402E-9	-6,682740E-9	-4,781214E-9	-2,936076E-9	-2,031356E-9	-1,691888E-9	-9,590622E-10	1,682565E-11	-5,206857E-11	-2,842171E-11	-1,836725E-9	-1,949729E-9	-5,104539E-10	-3,547029E-10	-2,366960E-10	-2,387424E-10	-3,365130E-11	-2,705747E-11	-3,637979E-12
-4,981302E-8	-3,688365E-8	-2,489264E-8	-1,912326E-8	-1,397075E-8	-1,000035E-8	-6,588607E-9	-4,554067E-9	-2,911520E-9	-2,074785E-9	-1,550916E-9	-1,012268E-9	1,091394E-11	-5,456968E-11	2,000888E-11	-1,327635E-9	-7,944436E-10	-2,069100E-10	-8,367351E-10	-1,959961E-10	1,421085E-10	-6,389200E-11	-3,660716E-11	-3,160494E-11
-5,235142E-8	-3,387572E-8	-2,592992E-8	-1,810122E-8	-1,357830E-8	-9,829819E-9	-7,265271E-9	-4,577487E-9	-2,871047E-9	-2,088655E-9	-1,467470E-9	-1,024773E-9	2,546585E-11	-4,274625E-11	-4,092726E-12	-2,520892E-9	-4,952199E-10	-1,629815E-9	-2,876277E-10	-2,742127E-10	2,023626E-11	-6,116352E-11	-4,001777E-11	3,183231E-12
-4,760955E-8	-3,646369E-8	-2,561160E-8	-1,946933E-8	-1,342232E-8	-1,009789E-8	-6,772552E-9	-4,395815E-9	-2,876277E-9	-2,178240E-9	-1,540684E-9	-1,066155E-9	3,637979E-12	-2,864908E-11	3,183231E-12	-9,536052E-10	-6,546088E-10	1,718945E-10	-6,550636E-10	-1,778062E-10	-1,009539E-10	-4,251888E-11	-2,819434E-11	-6,821210E-12
-5,028323E-8	-3,415971E-8	-2,529168E-8	-1,910757E-8	-1,382182E-8	-1,021863E-8	-7,084509E-9	-4,257799E-9	-2,870138E-9	-2,092065E-9	-1,561602E-9	-1,012268E-9	2,000888E-11	-3,865352E-12	2,501110E-12	-2,230081E-9	-1,389253E-9	-2,032721E-10	-5,436505E-10	-4,338290E-10	-6,023129E-10	-1,978151E-11	-4,843059E-11	-4,411049E-11
-4,880872E-8	-3,603031E-8	-2,479783E-8	-1,910234E-8	-1,310332E-8	-1,031913E-8	-6,780738E-9	-4,199137E-9	-2,775096E-9	-2,039542E-9	-1,713033E-9	-1,056378E-9	-8,640200E-12	-1,273293E-11	6,366463E-12	-1,500212E-9	-1,211220E-9	-1,168246E-9	-7,023573E-10	-8,890311E-11	3,183231E-10	1,000444E-11	-3,024070E-11	-4,274625E-11
-4,958679E-8	-3,538889E-8	-2,625052E-8	-1,888520E-8	-1,343028E-8	-1,012927E-8	-6,662958E-9	-4,400363E-9	-2,705519E-9	-2,208026E-9	-1,740773E-9	-1,036597E-9	-1,818989E-12	1,364242E-11	-5,456968E-12	-1,749868E-9	-8,053576E-10	-1,339913E-9	-1,687113E-10	-1,293756E-10	2,212346E-10	2,273737E-13	-1,591616E-12	-5,093170E-11
-4,953131E-8	-3,431956E-8	-2,684760E-8	-1,798662E-8	-1,393505E-8	-1,006424E-8	-6,338041E-9	-4,458570E-9	-2,842398E-9	-2,272373E-9	-1,653007E-9	-1,063199E-9	-1,136868E-11	1,000444E-11	4,320100E-12	-2,691195E-9	-1,016588E-9	-4,245067E-10	-1,343096E-9	-6,280061E-10	-4,056346E-10	1,637090E-11	2,000888E-11	-4,934009E-11
-5,191350E-8	-3,505420E-8	-2,588854E-8	-1,951344E-8	-1,370654E-8	-9,954420E-9	-6,806204E-9	-4,433105E-9	-2,850356E-9	-2,112301E-9	-1,607987E-9	-1,013632E-9	-2,410161E-11	-9,549694E-12	-2,546585E-11	-2,236675E-9	-8,033112E-10	-1,426315E-9	-8,276402E-11	-6,334631E-10	-3,444711E-10	1,364242E-11	1,591616E-11	-4,934009E-11
-4,953199E-8	-3,497712E-8	-2,605202E-8	-1,924082E-8	-1,440731E-8	-1,002923E-8	-7,147491E-9	-4,379899E-9	-2,869683E-9	-2,090246E-9	-1,629815E-9	-1,015678E-9	-4,320100E-11	-7,275958E-12	-3,228706E-11	-1,429271E-9	-5,195488E-10	-1,977014E-9	-6,766641E-10	-1,880380E-10	4,001777E-10	1,250555E-11	2,637535E-11	-2,683009E-11
-4,815911E-8	-3,423315E-8	-2,551837E-8	-1,792159E-8	-1,442640E-8	-9,941459E-9	-6,708888E-9	-4,519052E-9	-2,911293E-9	-2,176648E-9	-1,657099E-9	-1,071385E-9	-3,092282E-11	1,887202E-11	-2,683009E-11	-1,643002E-9	-1,182116E-9	-1,301032E-9	-9,695214E-10	-8,365078E-10	-1,318767E-11	1,750777E-11	3,842615E-11	-1,796252E-11
-5,130732E-8	-3,655828E-8	-2,600609E-8	-1,810622E-8	-1,315038E-8	-1,006265E-8	-6,925347E-9	-4,314643E-9	-2,864226E-9	-2,066599E-9	-1,697344E-9	-1,028639E-9	-7,366907E-11	6,821210E-12	-7,480594E-11	-2,542038E-9	-1,813987E-9	-2,066827E-9	-4,276899E-10	-3,615241E-10	-4,388312E-10	1,523404E-11	-1,000444E-11	-1,523404E-11
-4,905428E-8	-3,589457E-8	-2,434695E-8	-1,880449E-8	-1,366357E-8	-8,923735E-9	-7,285507E-9	-4,375124E-9	-2,780325E-9	-2,052502E-9	-1,578428E-9	-1,078888E-9	-9,026735E-11	2,137313E-11	-8,321877E-11	-1,778517E-9	-1,358103E-9	-7,671588E-10	-1,316494E-10	-5,388756E-10	-3,285550E-10	2,250999E-11	-7,958079E-12	9,549694E-12
-5,007632E-8	-3,494119E-8	-2,691922E-8	-1,959233E-8	-1,324906E-8	-9,786618E-9	-7,220024E-9	-4,542699E-9	-2,821935E-9	-2,043635E-9	-1,742592E-9	-1,084118E-9	-7,389644E-11	-1,114131E-11	-6,366463E-11	-1,875151E-9	-1,050466E-9	-1,683475E-9	9,617906E-11	-6,068603E-10	-2,423803E-10	1,159606E-11	-3,205969E-11	4,774847E-12
-5,170477E-8	-3,329842E-8	-2,593697E-8	-1,840181E-8	-1,380545E-8	-9,865744E-9	-6,604978E-9	-4,150252E-9	-2,658226E-9	-2,175284E-9	-1,607759E-9	-1,097305E-9	-7,139533E-11	1,750777E-11	-7,753442E-11	-2,042270E-9	-1,718945E-10	-5,179572E-10	-5,343281E-11	-5,516085E-10	1,750777E-11	2,410161E-11	-6,730261E-11	1,455192E-11
-4,938943E-8	-3,444734E-8	-2,611910E-8	-1,822741E-8	-1,357148E-8	-8,908728E-9	-6,519258E-9	-4,175945E-9	-2,714387E-9	-2,194383E-9	-1,715534E-9	-1,045919E-9	-5,934453E-11	-9,549694E-12	-7,275958E-11	-2,003844E-9	-9,356427E-10	-7,296421E-10	-6,098162E-10	-6,166374E-10	7,867129E-11	2,705747E-11	-6,320988E-11	1,091394E-11
-5,080915E-8	-3,682385E-8	-2,658703E-8	-1,846524E-8	-1,301669E-8	-9,203177E-9	-7,213430E-9	-4,120466E-9	-2,923116E-9	-2,092747E-9	-1,612534E-9	-1,066383E-9	-9,185896E-11	-1,250555E-11	-7,412382E-11	-7,059953E-10	2,576144E-10	-1,721901E-9	-4,420144E-10	-8,435563E-10	-2,355591E-10	3,274181E-11	-1,955414E-11	1,932676E-11
-5,084053E-8	-3,549781E-8	-2,692695E-8	-1,900025E-8	-1,384728E-8	-9,415999E-9	-6,786877E-9	-4,123649E-9	-2,733486E-9	-2,193019E-9	-1,576609E-9	-1,052285E-9	-1,637090E-11	1,818989E-12	-4,570211E-11	-1,361741E-9	-3,865352E-11	-4,351932E-10	-1,602984E-10	-7,869403E-10	-4,120011E-10	5,161382E-11	5,456968E-12	2,205525E-11
-4,786762E-8	-3,528407E-8	-2,490583E-8	-1,901640E-8	-1,435797E-8	-9,868472E-9	-6,742539E-9	-4,222784E-9	-2,777597E-9	-2,080697E-9	-1,614580E-9	-1,040235E-9	-2,864908E-11	-7,230483E-11	-6,366463E-11	-1,347644E-9	-7,999006E-10	-1,309445E-9	4,047251E-11	-5,315997E-10	1,191438E-10	8,867573E-12	5,684342E-12	1,796252E-11
-4,981371E-8	-3,347031E-8	-2,535376E-8	-1,842750E-8	-1,437752E-8	-9,966925E-9	-7,275048E-9	-4,160938E-9	-2,802381E-9	-2,118441E-9	-1,546823E-9	-1,002491E-9	-2,501110E-12	-3,933565E-11	7,730705E-12	-2,081151E-9	-3,030891E-10	-2,100023E-9	5,811671E-10	-3,878995E-10	4,706635E-11	-6,207301E-11	-3,865352E-12	1,296030E-11
-4,990056E-8	-3,528930E-8	-2,504999E-8	-1,845206E-8	-1,307171E-8	-1,013632E-8	-6,418304E-9	-4,325784E-9	-2,806246E-9	-2,158004E-9	-1,605486E-9	-1,021817E-9	-4,251888E-11	-6,752998E-11	-5,002221E-12	-1,493390E-9	-7,660219E-10	-1,866965E-9	-1,487024E-10	-8,024017E-10	-4,615686E-10	-2,410161E-11	-6,593837E-12	1,682565E-11
-5,060519E-8	-3,551986E-8	-2,626598E-8	-1,864760E-8	-1,337662E-8	-9,554014E-9	-6,876235E-9	-4,298499E-9	-2,776915E-9	-2,306251E-9	-1,668923E-9	-9,699761E-10	9,094947E-13	-6,230039E-11	-1,341505E-11	-1,962007E-9	-5,557013E-10	-1,808303E-9	-6,623395E-10	-3,158220E-10	4,506546E-10	-3,410605E-12	-1,182343E-11	1,386979E-11
-5,151333E-8	-3,539344E-8	-2,646402E-8	-1,807416E-8	-1,297076E-8	-9,788664E-9	-6,576329E-9	-4,056574E-9	-2,806473E-9	-2,046136E-9	-1,576836E-9	-9,679297E-10	3,637979E-12	-5,229595E-11	-3,228706E-11	-2,050456E-9	-1,140961E-9	-1,921080E-9	-4,661160E-11	-3,528839E-10	-4,458798E-10	1,136868E-12	-4,183676E-11	-8,640200E-12
-4,877074E-8	-3,413948E-8	-2,628099E-8	-1,911053E-8	-1,342028E-8	-9,296173E-9	-6,059508E-9	-4,263939E-9	-2,740080E-9	-2,186198E-9	-1,585022E-9	-1,023864E-9	1,591616E-12	-5,798029E-11	-2,364686E-11	-2,200295E-9	-2,412435E-10	-1,216677E-9	-3,904006E-10	-4,376943E-10	-4,361027E-10	-1,318767E-11	-5,661605E-11	-1,136868E-11
-4,980052E-8	-3,404080E-8	-2,632419E-8	-1,902959E-8	-1,250555E-8	-9,758196E-9	-6,674782E-9	-3,948117E-9	-2,829438E-9	-2,273737E-9	-1,653007E-9	-9,745236E-10	-1,796252E-11	-2,842171E-11	-5,411493E-11	-4,019967E-10	-1,296030E-10	-9,654286E-10	-3,981313E-10	2,683009E-11	2,432898E-10	5,684342E-12	-5,275069E-11	6,366463E-12
-4,980075E-8	-3,480454E-8	-2,672778E-8	-1,831927E-8	-1,293779E-8	-9,685436E-9	-6,628625E-9	-4,275080E-9	-2,984962E-9	-2,180968E-9	-1,668468E-9	-9,936230E-10	2,273737E-12	-2,182787E-11	-3,979039E-11	-3,510650E-10	-1,096396E-9	-1,155286E-9	-5,525180E-11	1,300577E-10	-1,023182E-11	-3,410605E-11	-3,342393E-11	-2,455636E-11
-4,851745E-8	-3,529863E-8	-2,655770E-8	-1,825879E-8	-1,395392E-8	-9,923951E-9	-6,659775E-9	-4,358753E-9	-2,903789E-9	-2,159595E-9	-1,613216E-9	-1,017497E-9	-1,864464E-11	-4,320100E-12	-9,367795E-11	3,865352E-12	-6,521077E-10	-1,819217E-9	1,773515E-11	-1,655280E-10	1,605258E-10	-6,002665E-11	-2,364686E-11	-2,250999E-11
